gtin;gln;ndFreeOfAlcohol;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
"8;7104E+12";"8;7104E+12";TRUE;Gezouten aardappelchips # Maïszoutje met kaassmaak # Aardappelchips met paprikasmaak # Maïszoutje met kaassmaak # Maïschips met kaassmaak # Ovengebakken aardappelchips met roasted paprikasmaak;Mixed Snack;LAY'S 6VARIA 20PCS - CARGO BIKE BOX;Lay's Maissnack 6varia 20st - Cargo Bike Box;Ingrediënten: Lay's Naturel: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout. Ingrediënten: Cheetos Chipito Kaassmaak - Goût Fromage: maïs, koolzaadolie, kaassmaak [weipoeder (van MELK), aroma (bevat KAAS, LACTOSE, BOTEROLIE), smaakversterker (mononatriumglutamaat), kaliumchloride, suiker, zuurteregelaars (citroenzuur, calcium lactaat), kleurstof (paprika-extract)], zout. Dit product kan soja en tarwe (gluten) bevatten. Ingrediënten: Lay's Paprika Flavour: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)]. Ingrediënten: Lay's Bugles Nacho Cheese Flavour: maïs, zonnebloemolie, kaassmaak [weipermeaat (van MELK), weipoeder (van MELK), zout, natuurlijk aroma (zwarte peper, rozemarijn, kurkuma, room en kaas (van MELK)), uien-, tomaat-, kaaspoeder (van MELK), knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstof (paprika-extract)]. Dit product kan soja en tarwe (gluten) bevatten. Ingrediënten: Doritos Nacho Cheese Flavour: maïs, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), kaassmaak [maltodextrine, weipoeder (van MELK), TARWEBLOEM (bevat: calcium, ijzer, niacine, thiamine), kaaspoeder (van MELK), tomatenpoeder, aroma's (van MELK), uipoeder, KARNEMELKPOEDER, kaliumchloride, smaakversterker (mononatriumglutamaat), MELKEIWIT, dextrose, zuurteregelaars (melkzuur, citroenzuur), kleurstoffen (paprika-extract, annatto bixin, karamel), specerijen, suiker, magere MELKPOEDER], zout. Dit product kan soja bevatten. Ingrediënten: Lay's Oven Baked Paprika Flavour: aardappelvlokken (63%) en -zetmeel (14%), zonnebloemolie, paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprikapoeder, weipermeaat (van MELK), uipoeder, kaliumchloride, aroma, knoflookpoeder, kleurstof (paprika-extract), zuurteregelaars (citroenzuur, appelzuur), johannesbroodpoeder, rookaroma], suiker, emulgator (zonnebloemlecithine), kleurstof (geelwortelextract).
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met Teriyakismaak;Aardappelchips;LAY'S SUBWAY TERIYAKI FLAVOUR 150GR;Lay's Subway Teriyaki Ribbelchips 150 gr;Ingrediënten: Aardappels, plantaardige oliën (zonnebloem, koolzaad, mais, in wisselende hoeveelheden), Teriyakismaak [suiker, dextrose, zout, aroma's, ui- en knoflookpoeder, voedingszuur (citroenzuur), zwarte- en Cayenne peper].
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met paprikasmaak # Gezouten aardappelchips # Aardappelchips met kaas- en uismaak # Maïszoutje met kaassmaak # Maïs- en tarwezoutje met ham- en kaassmaak;Aardappelchips;LAY'S 15 MIXPACK 5VARIA 396GR - PARTY MIX;Lay’s Chips Party Mix 15 zakjes;Ingrediënten: Lay's Paprika: aardappelen, plantaardige olieën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)]. Ingrediënten: Lay's Naturel: aardappelen, plantaardige olieën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout. Ingrediënten: Lay's Cheese Onion: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), kaas- en uismaak [weipermeaat (van MELK), zout, suiker, aroma (bevat MELK), rijstebloem, uienpoeder, zuurteregelaars (citroenzuur, appelzuur), weiproteïne (van MELK), knoflookpoeder, Cheddar kaaspoeder (van MELK), kleurstoffen (annatto bixin, paprika extract), maltodextrine, weipoeder (van MELK), magere MELKpoeder]. Ingrediënten: Lay's Bugles Nacho Cheese: maïs, zonnebloemolie, kaassmaak [weipermeaat (van MELK), weipoeder (van MELK), zout, natuurlijk aroma (zwarte peper, rozemarijn, kurkuma, room en kaas (van MELK)), uien-, tomaat-, kaaspoeder (van MELK), knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstof (paprikaextract)]. Dit product kan soja en tarwe (gluten) bevatten. Ingrediënten: Lay's Hamka's Original: maïs, koolzaadolie, TARWEBLOEM, ham- en kaassmaak [aroma (bevat TARWE en MELK), KAASPOEDER (van MELK), emulgator (mono- en diglyceriden van vetzuren), smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), suiker, kaliumchloride, specerijen, uienpoeder, rookaroma, kleurstof (paprika-extract), voedingszuur (citroenzuur)], zout. Dit product kan soja bevatten.
"8;7104E+12";"8;7104E+12";TRUE;Maïszoutje met kaassmaak # Maïs- en tarwezoutje met ham- en kaassmaak # Aardappelzoutje met paprikasmaak # Aardappelzoutje met hartige smaak # Maïszoutje met kaassmaak;Maissnack;LAY'S 15 MIXPACK 5VARIA 337.5GR - FAMILY MIX;Lay’s Chips Family Mix 15 zakjes;Ingrediënten: maïszoutje met kaassmaak 27,5 gr e: maïs, zonnebloemolie, kaassmaak [weipermeaat (van MELK), weipoeder (van MELK), zout, natuurlijk aroma (zwarte peper, rozemarijn, kurkuma, room en kaas (van MELK)), uien-, tomaat-, kaaspoeder (van MELK), knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstof (paprikaextract)]. Dit product kan soja en tarwe (gluten) bevatten. Ingrediënten: maïs- en tarwezoutje met ham- en kaassmaak 22 gr e: maïs, koolzaadolie, TARWEBLOEM, ham- en kaassmaak [aroma (bevat TARWE en MELK), KAASPOEDER (van MELK), emulgator (mono- en diglyceriden van vetzuren), smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), suiker, kaliumchloride, specerijen, uienpoeder, rookaroma, kleurstof (paprika-extract), voedingszuur (citroenzuur)], zout. Dit product kan soja bevatten. Ingrediënten: aardappelzoutje met paprikasmaak 20 gr e: aardappelzetmeel, aardappelpoeder, zonnebloemolie, rijstebloem, paprikasmaak [aroma (bevat uipoeder, paprikapoeder), suiker, smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), specerijen, eiwit hydrolysaat (van SOJA), voedingszuur (citroenzuur)], zout, kleurstoffen (paprika-extract, curcumine, annatto bixin). Ingrediënten: aardappelzoutje met hartige smaak 22 gr e: aardappelpoeder, aardappelzetmeel, zonnebloemolie, rijstebloem, hartige smaak [LACTOSE (van MELK), weipoeder (van MELK), suiker, smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), aroma’s (bevat KAASPOEDER en BOTER (van MELK), voedingszuur (citroenzuur), kaliumchloride], zout, emulgator (lecithine (bevat SOJA, MELKEIWIT)), kleurstoffen (curcumine, karmijn, annatto bixin, paprika-extract), specerijen. Ingrediënten: maïszoutje met kaassmaak 21 gr e: maïs, koolzaadolie, kaassmaak [weipoeder (van MELK), aroma (bevat KAAS, LACTOSE, BOTEROLIE), smaakversterker (mononatriumglutamaat), kaliumchloride, suiker, zuurteregelaars (citroenzuur, calcium lactaat), kleurstof (paprika-extract)], zout. Dit product kan soja en tarwe (gluten) bevatten.
"8;7104E+12";"8;7104E+12";TRUE;Gezouten aardappelchips # Aardappelchips met paprikasmaak;Aardappelchips;LAY'S 15 DUO MIX 2VARIA 412.5GR - MIXPACK;Lay’s Chips Duo Mix Paprika & Naturel 15 zakjes;Ingrediënten: gezouten aardappelchips 27,5 g e: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout. Ingrediënten: aardappelchips paprikasmaak 27,5 g e: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)].
"8;7104E+12";"8;7104E+12";TRUE;Maïs- en tarwezoutje met ham- en kaassmaak;Maissnack;LAY'S HAMKA'S ORIGINAL 125GR;Lay's Hamka's Chips 125 gr;Ingrediënten: maïs, koolzaadolie, TARWEBLOEM, ham- en kaassmaak [aroma (bevat TARWE en MELK), KAASPOEDER (van MELK), emulgator (mono- en diglyceriden van vetzuren), smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), suiker, kaliumchloride, specerijen, uienpoeder, rookaroma, kleurstof (paprika-extract), voedingszuur (citroenzuur)], zout. Dit product kan soja bevatten.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde gezouten aardappelchips;Geribbelde Aardappelchips;LAY'S MAX ORIGINAL FLAVOUR 185GR;Lay's Max Ribbel Chips Original Naturel 185 gr;Ingredienten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met Heinz Tomato Ketchupsmaak;Geribbelde Aardappelchips;LAY'S MAX HEINZ TOMATO KETCHUP FLAVOUR 185GR;Lay's Max Ribbel Chips Heinz Tomaten Ketchup 185 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), Heinz Tomato Ketchupsmaak [suiker, aroma's, weipoeder (van MELK), tomatenpoeder, kaliumchloride, voedingszuur (citroenzuur), kleurstof (paprika-extract)], zout.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met piccalillysmaak;Geribbelde Aardappelchips;LAY'S MAX PICKLES FLAVOUR 185GR;Lay's Max Ribbel Chips Pickles 185 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), piccalillysmaak [LACTOSE (van MELK), suiker, zuurteregelaars (natriumdiacetaat en citroenzuur), aroma (bevat specerijen, MOSTERD, zure roompoeder (van MELK)), gehydroliseerd plantaardig eiwit (van SOJA)], zout.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met Patatje Joppiesmaak;Geribbelde Aardappelchips;LAY'S MAX PATATJE JOPPIE FLAVOUR 185GR;Lay's Max Ribbel Chips Patatje Joppie 185 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), patatje Joppiesmaak [aroma's (bevat BOTERVET, SELDERIJ- en MOSTERD extract), suiker, ui, paprika, knoflook, kaliumchloride, specerijen en kruiden, kaneel], zout.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met gerookte paprikasmaak;Geribbelde Aardappelchips;LAY'S MAX SMOKY PAPRIKA FLAVOUR 185GR;Lay's Max Ribbel Chips Smoky Paprika 185 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), gerookte paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)].
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met zout en zwarte pepersmaak;Geribbelde Aardappelchips;LAY'S MAX SALT & BLACK PEPPER FLAVOUR 185GR;Lay's Max Ribbel Chips Zout & Peper 185 gr;Ingredienten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout en zwarte pepersmaak [aroma (bevat SELDERIJ, MELK eiwit, LACTOSE (van MELK), gehydroliseerd TARWE eiwit, zwarte peper), suiker, gehydroliseerd eiwit (van SOJA), smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat)], zout (bevat gerookt zout).
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met cheddar kaas- en uismaak;Geribbelde Aardappelchips;LAY'S MAX CHEDDAR & ONION FLAVOUR 185GR;Lay's Max Ribbel Chips Cheddar Kaas & Ui 185 gr;Ingredienten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), cheddar kaas- en uismaak [weipermeaat (van MELK), zout, suiker, aroma (bevat MELK), rijstebloem, uienpoeder, zuurteregelaars (citroenzuur, appelzuur), weipoeder (bevat MELK), knoflookpoeder, cheddar kaaspoeder (van melk), kleurstoffen (annatto bixin, paprika extract), maltodextrine, magere MELKPOEDER].
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde gezouten aardappelchips;Geribbelde Aardappelchips;LAY'S MAX ORIGINAL FLAVOUR 300GR;Lay's Max Ribbel Chips Original Naturel 300 gr;Ingredienten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met gerookte paprikasmaak;Geribbelde Aardappelchips;LAY'S MAX SMOKY PAPRIKA FLAVOUR 300GR;Lay's Max Ribbel Chips Smoky Paprika 300 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), gerookte paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)].
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met mayonaisesmaak;Aardappelchips;LAY'S PATATJE MAYO 150GR;Lay's Patatje Mayo Chips 150 gr;Ingrediënten: aardappels, plantaardige oliën (maïs, zonnebloem, koolzaad, in wisselende hoeveelheden), mayonaisesmaak [maltodextrine, suiker, zout, zuurteregelaar (natriumacetaat), aroma (bevat roompoeder (MELK))].
"8;7104E+12";"8;7104E+12";TRUE;;Aardappelchips;LAY'S FRIES MAYONNAISE 150GR;Lay's Fries Mayonnaise Chips 150 gr;
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met satésaus smaak;Aardappelchips;LAY'S FRIETJE SATÉSAUS 150GR;Lay's Frietje Satesaus Chips 150 gr;Ingrediënten: aardappels, plantaardige oliën (maïs, zonnebloem, koolzaad, in wisselende hoeveelheden), satésaus smaak [aroma's (bevat MELK), suiker, zout, maltodextrine, specerijen, cacaopoeder, voedingszuur (citroenzuur), kleurstof (paprika extract)].
"8;7104E+12";"8;7104E+12";TRUE;;Aardappelchips;LAY'S FRIES ANDALOUSE 150GR;Lay's Fries Andalouse Chips 150 gr;
"8;7104E+12";"8;7104E+12";TRUE;Diep geribbelde aardappelchips met zoete rode chillismaak;Geribbelde Aardappelchips;LAY'S MAX DOUBLE CRUNCH RED SWEET CHILLI FLAVOUR 140GR;Lay's Max Double Crunch Ribbel Chips Red Sweet Chilli 140 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem & koolzaad, in wisselende hoeveelheden), zoete rode chilli smaak [maltodextrine, suiker, fructose, aroma, zout, smaakversterkers (mononatriumglutamaat, dinatrium-5'-ribonucleotiden), kaliumchloride, uipoeder, knoflookpoeder, johannesbroodpitmeel, gedroogde tomaat, kruiden, rode chillipeper, melasse poeder, kleurstof (paprika-extract)].
"8;7104E+12";"8;7104E+12";TRUE;Diep geribbelde aardappelchips met spare ribs smaak;Geribbelde Aardappelchips;LAY'S MAX DOUBLE CRUNCH SPARE RIBS FLAVOUR 140GR;Lay's Max Double Crunch Ribbel Chips Spare Ribs 140 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem & koolzaad, in wisselende hoeveelheden), spare ribs smaak [aroma's, suiker, TARWEBLOEM, zout, gerookte glucose (bevat TARWE), voedingszuur (citroenzuur), specerijen, kleurstof (paprika-extract), rookaroma's]. **Bevat geen spare ribs.
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met pittige Flamin' Hot smaak;Geribbelde Aardappelchips;LAY'S MAX STRONG FLAMIN HOT FLAVOUR 150GR;Lay's Max Strong Ribbel Chips Flamin Hot 150 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem & koolzaad, in wisselende hoeveelheden), pittige Flamin' Hot smaak [zout, aroma's (bevat MELKPROTEÏNE, MELK LACTOSE), uienpoeder, MELKWEIPOEDER, hot paprikapoeder, palmolie, voedingszuur (citroenzuur), knoflookpoeder, tomaatpoeder, laurier, kleurstof (paprika-extract)].
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met chili- en limoensmaak ;Geribbelde Aardappelchips;LAY'S MAX STRONG CHILLI AND LIME FLAVOUR 150GR;Lay's Max Strong Chilli & Limoen Chips 150 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem & koolzaad, in wisselende hoeveelheden), chili- en limoensmaak [zout, aroma's, uipoeder, suiker, specerijen, knoflookpoeder, voedingszuur (citroenzuur), cacaopoeder, kaliumchloride, kleurstof (paprika-extract)].
"8;7104E+12";"8;7104E+12";TRUE;Geribbelde aardappelchips met pittige kippenvleugelsmaak;Geribbelde Aardappelchips;LAY'S MAX STRONG HOT CHICKEN WINGS FLAVOUR 150GR;Lay's Max Strong Hot Chicken Wings Chips 150 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem & koolzaad, in wisselende hoeveelheden), pittige kippenvleugelsmaak [weipoeder (van MELK), zout, suiker, aroma's, specerijen, kleurstof (paprika-extract)]. **Bevat geen hot chicken wings.
"8;7104E+12";"8;7104E+12";TRUE;Gezouten aardappelchips.Aardappelchips met paprikasmaak.Maïszoutje met kaassmaak.Aardappelzoutje met hartige smaak. Maïszoutje met kaassmaak.Aardappelzoutje met paprikasmaak.;Aardappelchips;;Lay's Aardappelchips 6varia 20st - Summer Box NL;"Ingrediënten: Lay's Naturel
aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout

Lay's Paprika Flavour
aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel van TARWE (bevat: calcium, ijzer, niacine, thiamine), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuren (citroenzuur en appelzuur)]

Lay's Bugles Nacho Cheese
maïs, zonnebloemolie, kaassmaak [weipermeaat (van MELK), weipoeder (van MELK), zout, natuurlijk aroma (zwarte peper, rozemarijn, kurkuma, room en kaas (van MELK)), uien-, tomaat-, kaaspoeder (van MELK), knoflookpoeder, zuurteregelaars (citroenzuur, melkzuur), kleurstof (paprika-extract)]

Cheetos Nibb-It Sticks
aardappelpoeder, aardappelzetmeel, zonnebloemolie, rijstebloem, hartige smaak [LACTOSE (van MELK), weipoeder (van MELK), suiker, smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), aroma's (bevat KAASPOEDER en BOTER (van MELK)), voedingszuur (citroenzuur), kaliumchloride], zout, emulgator (lecithine (bevat SOJA, MELKEIWIT)), kleurstoffen (curcumine, karmijn, annatto bixin, paprika-extract), specerijen

Cheetos Chipito
maïs, koolzaadolie, kaassmaak [weipoeder (van MELK), aroma (bevat KAAS, LACTOSE, BOTEROLIE), smaakversterker (mononatriumglutamaat), kaliumchloride, suiker, zuurteregelaars (citroenzuur, calcium lactaat), kleurstof (paprika-extract)], zout

Lay's Wokkels
aardappelzetmeel, aardappelpoeder, zonnebloemolie, rijstebloem, paprikasmaak [aroma (bevat uipoeder, paprikapoeder), suiker, smaakversterkers (mononatriumglutamaat, dinatriumguanylaat, dinatriuminosinaat), specerijen, eiwit hydrolysaat (van SOJA), voedingszuur (citroenzuur)], zout, kleurstoffen (paprika-extract, curcumine, annatto bixin)
"
"8;7104E+12";"8;7104E+12";TRUE;Gezouten aardappelchips;Aardappelchips;LAY'S NATUREL 45GR;Lay's Naturel Chips 45 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout.
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met paprikasmaak;Aardappelchips;LAY'S PAPRIKA FLAVOUR 45GR;Lay's Paprika Chips 45 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel (van TARWE), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuur (citroenzuur en appelzuur)].
"8;7104E+12";"8;7104E+12";TRUE;Gezouten aardappelchips;Aardappelchips;LAY'S NATUREL 120GR;Lay's Naturel Chips 120 gr;Ingredienten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), zout.
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met paprikasmaak;Aardappelchips;LAY'S PAPRIKA FLAVOUR 120GR;Lay's Paprika Chips 120 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), paprikasmaak [suiker, zout, paneermeel (van TARWE), paprika, MELKWEI-permeaat, uienpoeder, kaliumchloride, aroma's, knoflookpoeder, johannesbroodpitmeel, kleurstof (paprika-extract), rookaroma's, voedingszuur (citroenzuur en appelzuur)].
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met bolognese smaak;Aardappelchips;LAY'S BOLOGNESE FLAVOUR 225GR;Lay's Bolognese Chips 225 gr;Ingrediënten: aardappelen, plantaardige oliën (maïs, zonnebloem, koolzaad, in wisselende hoeveelheden), bolognesesmaak [zout, suiker, aroma's (bevat paprikapoeder, peterselie, uipoeder), kaliumchloride, kleurstof (paprika extract), rookaroma].
"8;7104E+12";"8;7104E+12";TRUE;Aardappelchips met barbecue hamsmaak;Aardappelchips;LAY'S BARBECUE HAM FLAVOUR 225GR;Lay's BBQ Ham Chips 225 gr;Ingrediënten: aardappelen, plantaardige oliën (zonnebloem, koolzaad, maïs, in wisselende hoeveelheden), barbecue hamsmaak [suiker, aroma’s (bevat MELKCOMPONENTEN, uipoeder, peterselie, paprika-extract), kaliumchloride, zuurteregelaars (citroenzuur, natriumacetaten), weipoeder (van MELK), kleurstof (paprika-extract), rookaroma’s], zout.
"8;71047E+12";"8;71047E+12";TRUE;Mix voor zandkoekjes.;Bakmix;KOOPMANS MIX VOOR ZANDKOEKJES;KOOPMANS MIX VOOR ZANDKOEKJES;"Ingrediënten: TARWEBLOEM, suiker, zout, rijsmiddelen (E450, E500, E341)

Kan sporen van ei en melk bevatten."
"8;71047E+12";"8;71047E+12";TRUE;Mix voor tulband;Bakmix;Koopmans Tulband 465g;Koopmans Tulband 465g;"Ingrediënten: mix (450 g): suiker, TARWEBLOEM, zetmeel (o.a. TARWE), rijsmiddelen (E500, E575, E450), emulgatoren (E475, E471), bourbon vanille aroma, gemalen vanillestokjes, verdikkingsmiddel (xanthaangom).

Ingrediënten poedersuiker (15 g): poedersuiker, antiklontermiddel (E341).

Kan sporen van EI, LUPINE en MELK bevatten."
"8;71047E+12";"8;71047E+12";TRUE;Zelfrijzend Amandelmeel glutenvrij;Bloem en toebereide bloem;Koopmans Zelfrijzend Amandelmeel glutenvrij;Koopmans Zelfrijzend Amandelmeel glutenvrij;Ingrediënten: 38% AMANDELMEEL, rijstebloem, LUPINEMEEL, voedingsvezel, rijsmiddelen (E450, E500)
